INFO 2022-10-14 11:41:53 (2582951) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\cars-bad-buy.ipynb To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:41:53 (2582951) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\cars-bad-buy.ipynb To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:41:53 (2582967) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\froinloop.pyTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:41:53 (2582967) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\froinloop.pyTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:41:54 (2582986) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\froinloop.py To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:41:54 (2582986) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\froinloop.py To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:41:54 (2583006) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\interview answer.docxTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:41:54 (2583006) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\interview answer.docxTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:41:54 (2583023) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\interview answer.docx To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:41:54 (2583023) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\interview answer.docx To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder
